;name;link;stars;review_count;category;type;location;logo;url;phone;stars_average;mail;name_clean
11020;Nautimarine;nautimarine.com;4.4;11.0;Véhicules & transport;LocalBusiness;Prom. de la Marinella Ile-Rousse 20220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d2ee83dd97a940001f55b38/198x149.png;http://nautimarine.com;04 95 60 00 73;4.4;nautimarine@gmail.com;nautimarine
11021;Pod Online;pod-online.fr;4.4;10.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f41158ad19f430001248f75/198x149.png;https://pod-online.fr;650613372;4.4;postmaster@pod-online.fr;pod online
11022;Airport Redcarpet;airport-redcarpet.com;4.4;10.0;Véhicules & transport;LocalBusiness;Paris FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f88aa51fabf540001ac0d55/198x149.png;http://airport-redcarpet.com;447440961919;4.4;customer.service@airport-redcarpet.com;airport redcarpet
11023;Massiliadrive;massiliadrive.fr;4.4;10.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f85c9a6d4c0bf00012d5556/198x149.png;http://massiliadrive.fr;06 48 74 88 20;4.4;contact@massiliadrive.fr;massiliadrive
11024;Alltricks;alltricks.fr;4.3;116607.0;Véhicules & transport;LocalBusiness;5 avenue Newton Montigny-le-Bretonneux 78180 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4d2d9a5c00006400050e60c8/198x149.png;https://www.alltricks.fr/;01 30 48 90 07;4.3;contact@alltricks.fr;alltricks
11025;1001pneus.fr;www.1001pneus.fr;4.3;43834.0;Véhicules & transport;LocalBusiness;CS 31886 Bordeaux Cedex 33064 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4bde761c0000640005069578/198x149.png;https://www.1001pneus.fr;892431001;4.3;support@1001pneus.freshdesk.com;1001pneusfr
11026;Auto Europe France;autoeurope.fr;4.3;10885.0;Véhicules & transport;LocalBusiness;Landsbergerstrasse 155 Munich 80687 DE;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4774479c0000640005020934/198x149.png;https://www.autoeurope.fr;33974592518;4.3;reservations@autoeurope.fr;auto europe france
11027;WebdealAuto;www.webdealauto.com;4.3;5879.0;Véhicules & transport;LocalBusiness;1 Ter rue du Frenelet Villeneuve d'Ascq 59650 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f2d9db0000064000512aadc/198x149.png;http://www.webdealauto.com;320290292;4.3;serviceclient@webdealauto.com;webdealauto
11028;Grip500;grip500.fr;4.3;4763.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ca32142d888850001a03e7f/198x149.png;https://www.grip500.fr;Inconnu;4.3;cm@grip500.com;grip500
11029;XLMOTO France;xlmoto.fr;4.3;4674.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/52a1c4ca0000640005778773/198x149.png;http://www.xlmoto.fr;Inconnu;4.3;info@xlmoto.fr;xlmoto france
11030;Maisondupneu;maisondupneu.fr;4.3;3365.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/56cec39a0000ff0005895f74/198x149.png;http://maisondupneu.fr;08 25 95 00 45;4.3;contact@maisondupneu.fr;maisondupneu
11031;Just4camper;just4camper.fr;4.3;2508.0;Véhicules & transport;LocalBusiness;166, rue Maurice BEJART-PARC CLUB DE LA DEVEZE Béziers 34500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e5faea457d9200001c07044/198x149.png;http://just4camper.fr;969373133;4.3;contact@just4camper.fr;just4camper
11032;Koolicar;koolicar.com;4.3;1585.0;Véhicules & transport;LocalBusiness;Rendez-vous sur www.koolicar.com pour en savoir plus ! ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5432644600006400057ac002/198x149.png;http://www.koolicar.com;01 72 86 59 00 (prix d’un appel local, du lundi au dimanche, de 8h à 22h).;4.3;contact@koolicar.com;koolicar
11033;Code de la route by digiSchool;codedelaroute.fr;4.3;1366.0;Véhicules & transport;LocalBusiness;Cours Gambetta 97 Lyon 69003 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/58d555630000ff00059f230f/198x149.png;https://www.codedelaroute.fr;Inconnu;4.3;hello@codedelaroute.fr;code de la route by digischool
11034;TailleurAuto.com;www.tailleurauto.com;4.3;871.0;Véhicules & transport;LocalBusiness;2 Rue du Maréchal Leclerc Leers 59115 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/56b5d21f0000ff00058891bb/198x149.png;https://www.tailleurauto.com;320818850;4.3;contact@tailleurauto.com;tailleurautocom
11035;Renault Dacia BodemerAuto Vannes;renault-vannes;4.3;723.0;Véhicules & transport;;Inconnu;Inconnu;Inconnu;Inconnu;0.0;Inconnu;renault dacia bodemerauto vannes
11036;housse-protection-voiture.com;housse-protection-voiture.com;4.3;635.0;Véhicules & transport;LocalBusiness;58 rue jean marie lehn narbonne 11100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/51c9ae9e00006400054ce46d/198x149.png;http://www.housse-protection-voiture.com;468415601;4.3;webmaster@housse-protection-voiture.com;housseprotectionvoiturecom
11037;Rent A Car;rentacar.fr;4.3;532.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f3a3e56000064000512de95/198x149.png;https://www.rentacar.fr;891700200;4.4;webmaster@rentacar.fr;rent a car
11038;Renault Dacia BodemerAuto Auray;renault-auray;4.3;462.0;Véhicules & transport;;Inconnu;Inconnu;Inconnu;Inconnu;0.0;Inconnu;renault dacia bodemerauto auray
11039;CarNext.com France;fr-fr;4.3;349.0;Véhicules & transport;;Inconnu;Inconnu;Inconnu;Inconnu;0.0;Inconnu;carnextcom france
11040;Renault Dacia BodemerAuto Alencon ;renault-alencon;4.3;339.0;Véhicules & transport;;Inconnu;Inconnu;Inconnu;Inconnu;0.0;Inconnu;renault dacia bodemerauto alencon 
11041;Renault Dacia BodemerAuto Ploërmel;renault-ploermel;4.3;320.0;Véhicules & transport;;Inconnu;Inconnu;Inconnu;Inconnu;0.0;Inconnu;renault dacia bodemerauto ploermel
11042;CapCar;www.capcar.fr;4.3;307.0;Véhicules & transport;LocalBusiness;43 Boulevard Malesherbes Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d387a04fd60f70001de5286/198x149.png;http://www.capcar.fr;01 84 80 00 15;4.3;contact@capcar.fr;capcar
11043;Renault Dacia BodemerAuto Châteaulin;renault-chateaulin;4.3;298.0;Véhicules & transport;;Inconnu;Inconnu;Inconnu;Inconnu;0.0;Inconnu;renault dacia bodemerauto chateaulin
11044;Performancevelo;performancevelo.com;4.3;215.0;Véhicules & transport;LocalBusiness;3 Allée René Descartes Saint-Chamond 42400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/58a359e50000ff00059cb0fd/198x149.png;https://performancevelo.com;04 28 04 08 73;4.3;Inconnu;performancevelo
11045;AVIS Car-Away, location de camping-cars;aviscaraway.com;4.3;183.0;Véhicules & transport;LocalBusiness;89 rue du colonel de Rochebrune Rueil-Malmaison 92500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e42ea43530bd100014a7310/198x149.png;https://aviscaraway.com;+33 1 47 49 80 40;4.3;info@aviscaraway.com;avis caraway location de campingcars
11046;Lecyclo.com;lecyclo.com;4.3;180.0;Véhicules & transport;LocalBusiness;43 Rue de l'Évêché Marseille 13002 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/560479c50000ff000583af6d/198x149.png;https://www.lecyclo.com;486778090;4.3;contact@lecyclo.com;lecyclocom
11047;Alfi Turbo;alfi-turbo.com;4.3;147.0;Véhicules & transport;LocalBusiness;22 RUE DES ARTISANS JOUE LES TOURS 37300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5964d7b00000ff0005a66e8d/198x149.png;http://alfi-turbo.com;Inconnu;4.3;CONTACT@ALFI-TURBO.COM;alfi turbo
11048;Skillter;www.skillter.com;4.3;145.0;Véhicules & transport;LocalBusiness;6130 West Flamingo Road Las Vegas, NV 89103, USA US;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5d68fe63ef620200012deae2/198x149.png;http://www.skillter.com;975181405;4.2;contact@skillter.com;skillter
11049;Vivacar;vivacar.fr;4.3;134.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d0befdd4be3840001f994f4/198x149.png;https://www.vivacar.fr/;03 59 50 50 15;4.4;equipevivacar@cgifinance.fr;vivacar
11050;Keyfirst;www.keyfirst.fr;4.3;93.0;Véhicules & transport;LocalBusiness;24, Avenue des Allobroges Zone Industrielle Romans 26100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/551d46900000ff00057e77c7/198x149.png;http://www.keyfirst.eu;475700477;4.3;info@keyfirst.eu;keyfirst
11051;Shiroot;alliance-autocar.com;4.3;43.0;Véhicules & transport;LocalBusiness;25-29 place de la Madeleine Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/542d108f00006400057aade8/198x149.png;http://shiroot.com;01 82 88 12 25;4.3;contact@shiroot.com;shiroot
11052;Atelier du Roule Toujours;roule-toujours.com;4.3;13.0;Véhicules & transport;LocalBusiness;35 Rue Carnot MAISONS ALFORT 94700 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fb8f1ce703c000001cf41ce/198x149.png;http://www.roule-toujours.com;01 43 96 12 12;4.3;info@roule-toujours.com;atelier du roule toujours
11053;Naintrading;www.naintrading.fr;4.3;13.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/524157ee000064000576cd2a/198x149.png;http://www.naintrading.fr;Inconnu;4.3;Inconnu;naintrading
11054;Dreamparts;dreamparts.store;4.3;12.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5bd43c88571e67000123d62f/198x149.png;https://www.dreamparts.store;Inconnu;4.3;contact@dreamparts.store;dreamparts
11055;Sport Adn;www.sport-adn.com;4.3;10.0;Véhicules & transport;LocalBusiness;Le casard - Cordieux MONTLUEL 01120 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/58232bab0000ff00059744ef/198x149.png;http://www.sport-adn.com;617895505;4.3;sport.adn@gmail.com;sport adn
11056;Bioclean Automobiles;bioclean-automobiles.fr;4.3;10.0;Véhicules & transport;LocalBusiness;24 chemin du vallon de Michel - 1875 avenue Emile Bodin La Ciotat 13600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5caa4399ef39de000145380a/198x149.png;http://www.bioclean-automobiles.fr;33671128293;4.3;info@bioclean-automobiles.fr;bioclean automobiles
11057;Solution Vtc Ouest;solution-vtc-ouest.fr;4.3;9.0;Véhicules & transport;LocalBusiness;4, allée des Bruyères Tréffléan 56250 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f8ef33668bdf00001e9f387/198x149.png;http://solution-vtc-ouest.fr;659785575;4.3;solution.vtc.ouest@gmail.com;solution vtc ouest
11058;Jdm-50-racing;jdm-50-racing.com;4.3;9.0;Véhicules & transport;LocalBusiness;20 leon blum brioude 43100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/587b12110000ff00059ace7f/198x149.png;http://jdm-50-racing.com;752902385;4.3;david.mathieu37@orange.fr;jdm50racing
11059;Lyon Cab Transfer Shuttle;lyon-cab-transfer-shuttle.fr;4.3;8.0;Véhicules & transport;LocalBusiness;Victor Hugo LYON 69002 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c69bf669521140001cbfe2e/198x149.png;https://lyon-cab-transfer-shuttle.fr;+33(0)4.28.29.08.71;4.3;contact@lyon-cab-transfer-shuttle.fr;lyon cab transfer shuttle
11060;Maloc Conseils;malocconseils.com;4.3;8.0;Véhicules & transport;LocalBusiness;Maxime Lajoumard 91290 ARPAJON 91290 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fd0e77adb51f0000104aeee/198x149.png;http://malocconseils.com;Inconnu;4.3;ml@malocconseils.com;maloc conseils
11061;Taxinicefrenchriviera;taxinicefrenchriviera.com;4.3;7.0;Véhicules & transport;LocalBusiness;11 RUE ALBERT VOISIN Nice 06300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f1683ea13a0ca0001c4c883/198x149.png;http://taxinicefrenchriviera.com;493891273;4.3;contact@taxinicefrenchriviera.com;taxinicefrenchriviera
11062;CentralePneus.fr;centralepneus.fr;4.2;143265.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4ec16f8f00006400051187fe/198x149.png;https://www.centralepneus.fr/;Inconnu;4.2;Inconnu;centralepneusfr
11063;Deporvillage;www.deporvillage.fr;4.2;51886.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5106a8910000640005218095/198x149.png;http://www.deporvillage.fr;821773159;4.2;serviceclient@deporvillage.com;deporvillage
11064;Pneus Online;www.pneus-online.fr;4.2;32647.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4992d7810000640005041871/198x149.png;https://www.pneus-online.fr;Inconnu;4.2;Inconnu;pneus online
11065;Allopneus;www.allopneus.com;4.2;31492.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4a7b8b630000640005046e17/198x149.png;https://www.allopneus.com;Inconnu;4.3;Inconnu;allopneus
11066;Piecesauto24;piecesauto24.com;4.2;13498.0;Véhicules & transport;LocalBusiness;Marzahner Str 21 Berlin 13053 DE;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/51b9099c00006400053ac02a/198x149.png;http://piecesauto24.com;Inconnu;4.2;trust@piecesauto24.com;piecesauto24
11067;Altibus.com;altibus.com;4.2;10971.0;Véhicules & transport;LocalBusiness;926 avenue de la Houille Blanche Chambéry 73000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/51977fd50000640005340f8d/198x149.png;http://www.altibus.com;04 79 68 32 96 ;4.2;info@altibus.com;altibuscom
11068;Acycles.fr;acycles.fr;4.2;5959.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4edf97c2000064000511c448/198x149.png;https://www.acycles.fr;Inconnu;4.2;Inconnu;acyclesfr
11069;Kompressor-bike;www.kompressor-bike.com;4.2;3483.0;Véhicules & transport;LocalBusiness;Zare Ouest Ehlerange 4384 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4ed49ab7000064000511ad31/198x149.png;http://www.kompressor-bike.com;00352 26459221;4.2;info@kompressor-bike.com;kompressorbike
11070;Weenect;weenect.com;4.2;3081.0;Véhicules & transport;LocalBusiness;Paris FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/56405b6d0000ff0005854f33/198x149.png;https://www.weenect.com;Inconnu;4.2;family@weenect.com;weenect
11071;MisterVelo boutique Vélo;www.mistervelo.com;4.2;2619.0;Véhicules & transport;LocalBusiness;19 Rue Marc Seguin TREGUEUX 22950 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4e3757f10000640005109bfd/198x149.png;http://www.mistervelo.com;02 96 61 92 20;4.2;contact@mistervelo.com;mistervelo boutique velo
11072;Accessoires Citroen-lorient;accessoires-citroen.com;4.2;2162.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4bdf416300006400050706e7/198x149.png;http://accessoires-citroen.com;+33 (0)2 97 30 60 30;4.2;Inconnu;accessoires citroenlorient
11073;AutoJM;autojm.fr;4.2;812.0;Véhicules & transport;LocalBusiness;42 rue richard perlinsky audincourt 25400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f2f89a4000064000512b092/198x149.png;http://www.autojm.fr;381363030;4.2;info@autojm.fr;autojm
11074;Discount Pneus;discount-pneus.com;4.2;558.0;Véhicules & transport;LocalBusiness;Airport Center (Haus C), Flughafenstrasse 52a Hamburg 22335 DE;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/566bebf00000ff0005869850/198x149.png;http://discount-pneus.com;+33 970731186;4.2;serviceclient@delti.com;discount pneus
11075;MHW Bike-House;www.mhw-bike.fr;4.2;387.0;Véhicules & transport;LocalBusiness;Schmollerstr. 43 Schwäbisch Hall 74523 DE;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5102873700006400052156a7/198x149.png;https://www.mhw-bike.fr;+49 791 95668950 ;4.2;info@mhw-bike.fr;mhw bikehouse
11076;pneus-moto.fr;pneus-moto.fr;4.2;147.0;Véhicules & transport;LocalBusiness;Brühlstr. 11 Hannover 30169 DE;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/50fd434500006400052119d0/198x149.png;https://www.pneus-moto.fr;0975.181.954;4.2;serviceclient@delti.com;pneusmotofr
11077;Le Rayon Loisir;lerayonloisir.com;4.2;84.0;Véhicules & transport;LocalBusiness;1 square simone morand rennes 35000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4e8addf70000640005112694/198x149.png;http://lerayonloisir.com;981737003;4.2;contact@lerayonloisir.com;le rayon loisir
11078;Accessoire Remorque;accessoire-remorque.fr;4.2;81.0;Véhicules & transport;LocalBusiness;avenue de la république NOYELLES GODAULT 62950 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/51dfd24f000064000556a280/198x149.png;http://www.accessoire-remorque.fr;03-21-75-23-74;4.2;contact@accessoire-remorque.fr;accessoire remorque
11079;Bring4you;www.bring4you.com;4.2;35.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f44f75a1785b10001df9d0b/198x149.png;http://www.bring4you.com;Inconnu;4.2;hello@bring4you.com;bring4you
11080;ma-location-voiture.com;ma-location-voiture.com;4.2;30.0;Véhicules & transport;LocalBusiness;Paris 75012 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4dfbb5c200006400050ff061/198x149.png;https://www.ma-location-voiture.com/;Inconnu;4.2;Inconnu;malocationvoiturecom
11081;VFLUO;vfluo.fr;4.2;13.0;Véhicules & transport;LocalBusiness;Strasbourg FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5697dffc0000ff0005879ecf/198x149.png;https://vfluo.fr;Inconnu;4.2;Inconnu;vfluo
11082;RETROVISEUR-OCCASION.COM;restarteco.com;4.2;13.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5a2959a30000ff0005b2aa40/198x149.png;https://www.retroviseur-occasion.com/;Inconnu;4.2;contact@retroviseur-occasion.com;retroviseuroccasioncom
11083;EOBDTOOL.FR;www.eobdtool.fr;4.2;12.0;Véhicules & transport;LocalBusiness;CN;Inconnu;http://www.eobdtool.fr;+86 15271813909;4.2;sales@eobdtool.fr;eobdtoolfr
11084;Taxis de la Vallée;taxisdelavallee.com;4.2;7.0;Véhicules & transport;LocalBusiness;35 Chemin de la Roche Civrieux d'Azergues 69380 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5b9fbbeaa811a600016368b1/198x149.png;https://www.taxisdelavallee.com;698326037;4.3;jerome@taxisdelavallee.com;taxis de la vallee
11085;Rob;rob-app.fr;4.2;6.0;Véhicules & transport;LocalBusiness;27 rue du chemin vert PARIS 75011 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6012d73ac1e8da00013b3dcc/198x149.png;http://rob-app.fr;609883038;4.2;contact@rob-app.fr;rob
11086;Wattiz;wattiz.fr;4.2;6.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ea73a8438ff1900019186ab/198x149.png;http://wattiz.fr;Inconnu;4.2;Inconnu;wattiz
11087;Bsp Auto;www.bsp-auto.com;4.1;10729.0;Véhicules & transport;LocalBusiness;US;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4eb16a570000640005116cee/198x149.png;http://www.bsp-auto.com;Inconnu;4.0;Inconnu;bsp auto
11088;Europcar Martinique Location Voiture Martinique;europcar-martinique.com;4.1;2299.0;Véhicules & transport;LocalBusiness;Aéroport Aimé Césaire Quartier Aéroport Le Lametin Martinique 97232 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/51ef45fb000064000562041c/198x149.png;http://www.europcar-martinique.com;0596 42 42 42 ;4.1;contact@europcar-martinique.com;europcar martinique location voiture martinique
11089;Démarches Carte Grise;demarchescartegrise.com;4.1;2055.0;Véhicules & transport;LocalBusiness;106 avenue Jean Baptiste Clément Boulogne Billancourt 92100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5a7a2abe0cd16900014bb373/198x149.png;http://demarchescartegrise.com;01 83 62 31 78;4.2;contact@demarchescartegrise.com;demarches carte grise
11090;Piecesauto;piecesauto.com;4.1;643.0;Véhicules & transport;LocalBusiness;1 Ter rue du Frenelet Villeneuve d'Ascq 59650 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/576460590000ff00059147a2/198x149.png;http://piecesauto.com;0 366 72 92 72;4.1;serviceclient@piecesauto.com;piecesauto
11091;Onepark;onepark.fr;4.1;383.0;Véhicules & transport;LocalBusiness;10 rue chaptal Paris 75009 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5a05e67f0000ff0005b01897/198x149.png;https://www.onepark.fr;Inconnu;4.1;Inconnu;onepark
11092;Power Manutention;www.power-manutention.fr;4.1;364.0;Véhicules & transport;LocalBusiness;4 rue de l'Embranchement - ZI Rammelplatz II REICHSTETT 67116 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5402f89600006400057a0a09/198x149.png;https://www.power-manutention.fr;03 88 48 66 60;4.1;contact@power-manutention.fr;power manutention
11093;Autodiscount;autodiscount.fr;4.1;280.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/50200bb10000640005193332/198x149.png;http://autodiscount.fr;Inconnu;4.1;Inconnu;autodiscount
11094;Rapidopiece;rapidopiece.com;4.1;78.0;Véhicules & transport;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/57e25f7f0000ff000594fdef/198x149.png;http://www.rapidopiece.com;Inconnu;4.1;Inconnu;rapidopiece
11095;Automobile de L'Est;automobiledelest.fr;4.1;14.0;Véhicules & transport;LocalBusiness;1A Rue Alexandre Volta MUNDOLSHEIM 67450 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ee389e1303e400001e7b252/198x149.png;http://automobiledelest.fr;03.88.97.00.55;4.1;automobiledelest1@gmail.com;automobile de lest
11096;RENAULT VALOGNES;renault-valognes;4.1;9.0;Véhicules & transport;;Inconnu;Inconnu;Inconnu;Inconnu;0.0;Inconnu;renault valognes
11097;Chauffeurvtclyon;chauffeurvtclyon.com;4.1;7.0;Véhicules & transport;LocalBusiness;Route de genas Bron 69500 FR;Inconnu;http://chauffeurvtclyon.com;612988756;4.1;contact@chauffeurvtclyon.com;chauffeurvtclyon
11098;Davoyage;davoyage.com;4.1;5.0;Véhicules & transport;LocalBusiness;10 rue Nazareth Lyon 69003 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/570cafde0000ff00058b661b/198x149.png;https://www.davoyage.com;660265336;4.1;contact@davoyage.com;davoyage
11099;My-CERF | Atelier Performance Fronton;atelier-performance.fr;4.1;5.0;Véhicules & transport;LocalBusiness;365 Avenue de la Dourdenne Fronton 31620 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e049e3a762c0300012ebffa/198x149.png;https://atelier-performance.fr;954829549;4.1;Inconnu;mycerf  atelier performance fronton
11100;taxi-long-trajet.com;taxi-long-trajet.com;4.1;5.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ebe417fd159f30001a39f06/198x149.png;http://taxi-long-trajet.com;179724477;4.1;contact@taxi-long-trajet.com;taxilongtrajetcom
11101;Promapauto;promapauto.com;4.1;5.0;Véhicules & transport;LocalBusiness;9 route du Clos Du Loup Rouffiac Tolosan 31180 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5dfa0f4e16c57b0001c36981/198x149.png;http://promapauto.com;07 66 18 64 94;4.1;contact@promapauto.com;promapauto
11102;Taxi-Longue-distance.com;taxi-longue-distance.com;4.1;5.0;Véhicules & transport;LocalBusiness;36 avenue Jacques Cartier Montpellier 34000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c2e1eb9e967bc0001082ad1/198x149.png;http://taxi-longue-distance.com;Inconnu;4.1;Contact@taxi-longue-distance.com;taxilonguedistancecom
11103;Mister-Auto.com;mister-auto.com;4.0;124245.0;Véhicules & transport;LocalBusiness;19 rue Alfred Musset Villeurbanne 69100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4d2ea54000006400050e61f2/198x149.png;http://www.mister-auto.com;892181181;4.0;Inconnu;misterautocom
11104;123pneus.fr;123pneus.fr;4.0;46390.0;Véhicules & transport;LocalBusiness;Brühlstr. 11 Hannover 30169 DE;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/49607cb4000064000503feb8/198x149.png;http://www.123pneus.fr;0975.181.954 ;4.0;serviceclient@delti.com;123pneusfr
11105;Wiggle.fr;www.wiggle.fr;4.0;9768.0;Véhicules & transport;LocalBusiness;1000 Lakeside, Suite 310, Third Floor N E Wing Portsmouth PO6 3EN GB;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/500d99ea0000640005188ba3/198x149.png;http://www.wiggle.fr/;Inconnu;4.0;Inconnu;wigglefr
11106;Rent and Drop;www.rentanddrop.com;4.0;6820.0;Véhicules & transport;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4e79f54d0000640005110fce/198x149.png;http://www.rentanddrop.com;09 71 09 10 78;4.0;serviceclients@rentanddrop.com;rent and drop
11107;Confortauto;confortauto.fr;4.0;4912.0;Véhicules & transport;LocalBusiness;Biarritz 64200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/52a090e50000640005778540/198x149.png;http://www.confortauto.fr;533520298;4.0;info@confortauto.fr;confortauto
11108;Carpratik;www.carpratik.com;4.0;1950.0;Véhicules & transport;LocalBusiness;29 rue Pierre De Ronsard La Chapelle D'Armentières 59930 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5693781f0000ff00058775cb/198x149.png;http://www.carpratik.com;Inconnu;4.0;contact@carpratik.com;carpratik
11109;RRD Preparation;www.rrd-preparation.com;4.0;1633.0;Véhicules & transport;LocalBusiness;39 rue du chemin de fer Differdange 4556 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/561d32150000ff0005844cd5/198x149.png;http://www.rrd-preparation.com;00 352 26 58 29 56;4.1;Inconnu;rrd preparation
