name;link;stars;review_count;category;type;location;logo;url;phone;stars_average;mail
Odalys Vacances;www.odalys-vacances.com;3.6;507.0;travel_vacation;LocalBusiness;655 avenue René Descartes, Parc de la Duranne - BP 412 Aix en Provence CEDEX 3 13591 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/472e104b000064000501fb36/198x149.png;https://ea.odalys-vacances.com/click/odalys/SmMvxkqDL6S1a502afB.otphXu1CsxzKrhFGRuPxsvik/;825273273;3.6;
Yescanary;fr.yescanary.com;3.6;2.0;travel_vacation;LocalBusiness;ES;;http://fr.yescanary.com;;3.6;
Voyage Langue;voyage-langue.com;3.6;2.0;travel_vacation;LocalBusiness;Rue Lemercier PARIS 75017 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/56b35c4b0000ff0005887f00/198x149.png;http://voyage-langue.com?utm_source=trustpilot&utm_medium=trustpilot&utm_campaign=trustpilot;08 92 49 48 00;3.6;infos@voyage-langue.com
magadao.com;magadao.com;3.6;1.0;travel_vacation;LocalBusiness;79, Rue de Rome Paris 75017 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e803617d304470001f3300e/198x149.png;https://www.magadao.com;08 99 49 02 16;3.6;admin@magadao.com
Campaya;campaya.fr;3.6;1.0;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/50238ef8000064000519538b/198x149.png;http://www.campaya.fr;01 82 88 57 61;3.6;support@campaya.fr
www.french.hostelworld.com;www.french.hostelworld.com;3.5;1290.0;travel_vacation;LocalBusiness;;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f6c4bb3000064000513df50/198x149.png;http://www.french.hostelworld.com/;;3.5;
mycomm.fr;mycomm.fr;3.5;1.0;travel_vacation;LocalBusiness;40 Avenue Raspail GENTILLY 94250 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5efb3176ee9ea5000122a7da/198x149.png;http://mycomm.fr;+33 (0)1 80 87 46 40;;info@mycomm.fr
Dsf Conciergerie;dsf-conciergerie.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f8866b26609d30001d42f9d/198x149.png;http://dsf-conciergerie.com;664304029;;contact@dsf-conciergerie.com
RAS Intérim PARIS HRE;ras-interim.fr;;;travel_vacation;LocalBusiness;47 Avenue George V Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e4cf5dd38d2d60001f5d5a7/198x149.png;http://ras-interim.fr;181690281;;parishre@ras-interim.fr
Pergo Sporting-village;pergo-sporting-village.fr;;;travel_vacation;LocalBusiness;272 Route de Launaguet Toulouse 31200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/579f69580000ff000592faac/198x149.png;http://pergo-sporting-village.fr;534405058;;contact@pergo-sporting-village.fr
Camping Cevennes Provence Anduze;campingcp.com;;;travel_vacation;LocalBusiness;524 rue des 2 ponts Corbes 30140 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5aa1062209612200012fb656/198x149.png;http://campingcp.com;466617310;;info@campingcp.com
France moto-voyages;francemotovoyages.com;;;travel_vacation;LocalBusiness;Rue du Général Leclerc 24 Épernon 28230 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/59cf5c080000ff0005ac6b67/198x149.png;http://francemotovoyages.com;676613683;;frank@francemotovoyages.com
Visages du Monde - Agences de Voyages Loisirs et Groupes;visagesdumonde.fr;;;travel_vacation;LocalBusiness;Lamballe 22400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c77faec7b1a5e00012a3e5f/198x149.png;https://www.visagesdumonde.fr/;;;
Visa Center;www.visacenter.fr;;;travel_vacation;LocalBusiness;31 RUE DE PARADIS PARIS 75010 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/591edd8a0000ff0005a2c40f/198x149.png;http://www.visacenter.fr;176542934;;contact@visacenter.fr
Thalassa;www.thalassa.com;;;travel_vacation;LocalBusiness;;;http://www.thalassa.com;;;
Résidence Brise de Mer;www.res-brisedemer.fr;;;travel_vacation;LocalBusiness;22 boulevard de la rade Arzon 56640 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c162e3930733e0001021292/198x149.png;http://www.res-brisedemer.fr;621816120;;contact@res-brisedemer.fr
Airpote;airpote.com;;;travel_vacation;LocalBusiness;1 rue laurent lavoisier MonsenBarœul 59370 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5db6ba2414841600013bec93/198x149.png;http://airpote.com;758282373;;info@airpote.com
Villa Vent-Couvert B&B - chambres d'hôtes au Touquet Paris Plage;ventcouvert-letouquet.com;;;travel_vacation;LocalBusiness;542 Allée des Tulipes Le Touquet-Paris-Plage 62520 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ce2bf29c165250001e420d1/198x149.png;http://ventcouvert-letouquet.com;607991297;;martine@ventcouvert-letouquet.com
Le Ciel Bleu;lecielbleu.eu;;;travel_vacation;LocalBusiness;8 Rue Cote des Près Dauxnouds aux Bois 55300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d79e93181a11b0001a37df0/198x149.png;http://www.lecielbleu.eu;+33(0)970261405;;verhuur@lecielbleu.eu
La Noctambulle;www.noctambulle.fr;;;travel_vacation;LocalBusiness;3 rue Brulée Reims 51100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5a87ab5f88c33e0001ab7cea/198x149.png;http://www.noctambulle.fr;33686788433;;contact@noctambulle.fr
La Conciergerie des Volcans;lcd-volcans.fr;;;travel_vacation;LocalBusiness;Romain Lordier Peyre en Aubrac 48130 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f6480f8f57ff70001011216/198x149.png;http://lcd-volcans.fr;06 800 311 35;;contact@lcd-volcans.fr
Lafermedenosabeilles;lafermedenosabeilles.fr;;;travel_vacation;LocalBusiness;110 chemin de la savatte La Ferté Saint Aubin 45240 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5da473a5ffa5b70001ecfe7f/198x149.png;http://lafermedenosabeilles.fr;0238760009 ou 0652842608;;contact@lafermedenosabeilles.fr
AFFRETEMENT AERIEN KEVELAIR ;www.kevelair.com;;;travel_vacation;LocalBusiness;12 chemin de la chenaie la Piardiere plesse 44630 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5bb4b261d0dceb0001cd63d9/198x149.png;http://www.kevelair.com;240791956;;charter@kevelair.com
LYON APPART HOTEL;www.lyonapparthotel.com;;;travel_vacation;LocalBusiness;79b cours albert thomas lyon 69003 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/53c8f9a60000640005791b64/198x149.png;http://www.lyonapparthotel.com/fr/;967209532;;info@lyonapparthotel.com
Conciergerie Oceane;conciergerie-oceane.com;;;travel_vacation;LocalBusiness;33 boulevard des Martyrs de la Résistance Nantes 44220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f68a97a9de95100011ffbe1/198x149.png;http://conciergerie-oceane.com;06 29 98 10 37;;contact@conciergeire-oceane.com
CIS André Wogenscky;cis-st-etienne.com;;;travel_vacation;LocalBusiness;14 bis rue de Roubaix SAINT-ETIENNE 42000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/58e4aed00000ff00059fe0f5/198x149.png;http://cis-st-etienne.com;477455472;;contact@cis-st-etienne.com
Xploreautrement;xploreautrement.com;;;travel_vacation;LocalBusiness;La Rochelle FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fe326bf80728900010a82c7/198x149.png;http://xploreautrement.com;33766446158;3.7;xploreautrement@gmail.com
Escapades en mobilhome;escapades-en-mobilhome.com;;;travel_vacation;LocalBusiness;7 Rue du Héron Bourgoin Jallieu 38300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d6f6cc6545e9b0001d244ef/198x149.png;https://escapades-en-mobilhome.com;678689003;;rnegroni@escapades-en-mobilhome.com
Skyahoy;skyahoy.com;;;travel_vacation;LocalBusiness;17 Docteur Calmette Grenoble 38000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5cee66a67383ae00010102e0/198x149.png;https://skyahoy.com;695591969;;uday@skyahoy.com
France Just For You;france-justforyou.com;;;travel_vacation;LocalBusiness;12 Chemin de la Raguenière Langeais 37130 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/58a1cbab0000ff00059c9cd9/198x149.png;http://france-justforyou.com;33768646676;;emilie@france-justforyou.com
Guidesud;guidesud.com;;;travel_vacation;LocalBusiness;3 place du jeu de boules Colombiers, Languedoc-Roussillon 34440 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d43eb8cbff55f000141131e/198x149.png;https://guidesud.com;+33 434 53 57 66;;sabine@guidesud.com
Les 4 Etoiles;www.les4etoiles.com;;;travel_vacation;LocalBusiness;Rue Delmas 3 Montpellier 34000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5e5643902dbef3000103e639/198x149.png;http://www.les4etoiles.com;;;
Camping Yelloh ! Village Les Grands Pins;lesgrandspins.com;;;travel_vacation;LocalBusiness;Plage Nord LACANAU OCEAN 33680 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/555aeba10000ff00057f826b/198x149.png;http://www.lesgrandspins.com;556032077;;reception@lesgrandspins.com
Château des Allues;chateaudesallues.com;;;travel_vacation;LocalBusiness;Saint-Pierre-d'Albigny 73250 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5dc44854616280000168c6c0/198x149.png;http://chateaudesallues.com;;;
Ryzehosting;ryzehosting.fr;;;travel_vacation;LocalBusiness;72200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff5bd84fab97b0001030df0/198x149.png;https://ryzehosting.fr;;;contact@ryzehosting.fr
Oliver Twist;oliver-twist.fr;;;travel_vacation;LocalBusiness;7 rue Léon Morin Pessac 33600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/560d26540000ff000583ea31/198x149.png;http://oliver-twist.fr;05 57 26 93 26;;contact@oliver-twist.fr
ShareYourTrip;www.shareyourtrip.fr;;;travel_vacation;LocalBusiness;Bordeaux 33000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5bee8dbc9834d2000146add8/198x149.png;http://www.shareyourtrip.fr;;;
Inthevraisud;inthevraisud.com;;;travel_vacation;LocalBusiness;6 Rue des Pyrenees Riscle 32400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5df8d52acf186500018069c9/198x149.png;http://inthevraisud.com;785147090;;ade@inthevraisud.com
Lefrancoz;lefrancoz.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ffdccd1ca2f3f00014b46d6/198x149.png;http://www.lefrancoz.com;;;lefrancoz@free.fr
Gite le moulin;gitelemoulin.com;;;travel_vacation;LocalBusiness;La Compôte 73630 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/58e23e0c0000ff00059fbf7a/198x149.png;http://gitelemoulin.com;;;
Viamonts Trekking;www.viamonts.fr;;;travel_vacation;LocalBusiness;26 Avenue François Mitterrand SAINT-GAUDENS 31800 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/530dfac60000640005784aea/198x149.png;http://www.viamonts.fr/;05 61 79 33 49;;info@viamonts.com
Atipik Hôtel Alexandra;atipikhotel.fr;;;travel_vacation;LocalBusiness;19, RUE VAUGELAS ANNECY 74000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dbac6eab427940001d7fd51/198x149.png;http://atipikhotel.fr;450528433;;contact@atipikhotel.fr
Altiplano Voyage;altiplano-voyage.com;;;travel_vacation;LocalBusiness;Route de la Bouvarde, Park Nord, Les Pléiades n° 35 Metz-Tessy 74370 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/583da0860000ff0005984dc5/198x149.png;http://altiplano-voyage.com;04 50 46 90 25;;info@altiplano-voyage.com
A CHAUFFEUR IN PARIS ;lccabservices.fr;;;travel_vacation;LocalBusiness;place vendome PARIS 75001 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5cc2e83a20021600014909db/198x149.png;http://www.a-chauffeur-in-paris.com;33629496940;;contact@a-chauffeur-in-paris.com
Comptoir de Madagascar;comptoirdemadagascar.com;;;travel_vacation;LocalBusiness;20 Rue de Gramont Paris 75002 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/564f03a80000ff000585bffa/198x149.png;http://comptoirdemadagascar.com;142609300;;infos@comptoirdemadagascar.com
Africa Coeur Safaris;africacoeursafaris.com;;;travel_vacation;LocalBusiness;128 rue La Boétie PARIS 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ddc01ffe77eed000124e1f7/198x149.png;http://africacoeursafaris.com;33645200228;;contact@africacoeursafaris.com
FlatinParis-Агентство недвижимости в Париже;flatin.paris;;;travel_vacation;LocalBusiness;102,av.des Champs-Elysées Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/57273f9a0000ff00058c4f24/198x149.png;http://flatin.paris;33641885025;;contact@flatin.paris
Destinationsdereve;destinationsdereve.fr;;;travel_vacation;LocalBusiness;10, rue de Penthièvre Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c23a5d5ba775e0001b8fcf6/198x149.png;https://www.destinationsdereve.fr;33612559857;;infos@destinationsdereve.fr
Love Love Day - Evènements d'exception en Occitanie;loveloveday.com;;;travel_vacation;LocalBusiness;Toulouse 31300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c6a54d91d6f3200019aaa18/198x149.png;http://loveloveday.com;;;hello@loveloveday.com
Domaine Les-houlles;domaine-les-houlles.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5e790cc77ce69500013dadb2/198x149.png;http://domaine-les-houlles.com;;;
Camping Aux Mêmes;gascogne-camping.fr;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/60085bac1568c0000152da09/198x149.png;http://gascogne-camping.fr;;;
KIT VOYAGES;kitvoyages.com;;;travel_vacation;LocalBusiness;40 rue Pierre Mauroy LILLE 59800 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/60098a81ae8b4200010ebf69/198x149.png;http://kitvoyages.com;320303232;;agenceskit@kitvoyages.com
GUEST ADOM;guest-adom.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/60453565c2b19d000170caa9/198x149.png;http://guest-adom.com;;;contact@guest-adom.com
Expérience Côte d'Azur;www.experiencecotedazur.com;;;travel_vacation;LocalBusiness;65 rue Isaac Newton Pole Epsilon 1 Bat H Saint-Raphaël 83700 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d0a00e89137590001bd2a38/198x149.png;http://www.experiencecotedazur.com;494191060;;hello@esterel-cotedazur.com
Azur Hotel;www.azur-hotel.org;;;travel_vacation;LocalBusiness;Chemin de l'Aragail Cavaliere Le Lavandou 83980 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eedd0697a5f5400018e25e7/198x149.png;http://www.azur-hotel.org;494015454;;info@azur-hotel.org
GC;guestcorner.co;;;travel_vacation;LocalBusiness;Paris FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c4f3329d2b4690001d69681/198x149.png;http://gc.co;+33 (0)1 76 50 75 06;;http://gc.co
cavautledetour.com;cavautledetour.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ed54356bc196b0001c196ae/198x149.png;https://www.cavautledetour.com;670122260;;guillaume@cavautledetour.com
Clossaintjacques;clossaintjacques.fr;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e9de85e9f2da40001b0fca4/198x149.png;http://clossaintjacques.fr;;;
les visites de Theo;lesvisitesdetheo.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c9b4c6119c1940001ea4fc9/198x149.png;https://lesvisitesdetheo.com;;;
Latitudeschine;latitudeschine.fr;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5e7b3248600d1a0001be4101/198x149.png;http://latitudeschine.fr;;;
Odynovo;fr.odynovotours.com;;;travel_vacation;LocalBusiness;CN;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c232bb29512700001cce5ec/198x149.png;http://fr.odynovotours.com;;;inquiry.fr@odynovotours.com
Ecuriesdesaintcyr;ecuriesdesaintcyr.fr;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5e60c35e02dc3d00019920f6/198x149.png;http://ecuriesdesaintcyr.fr;;;
Omenia;omenia.fr;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff4a6b4b391a00001aab4c0/198x149.png;http://omenia.fr;;;
Motoneige Canada 3000;motoneigecanada.ch;;;travel_vacation;LocalBusiness;Quebec CA;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c997045be212400010531eb/198x149.png;http://motoneigecanada.ch;+1 450 602 1979;;info@aventures3000.com
Villa La F'nouil - Ile d'Yeu;www.vacances-de-reve.net;;;travel_vacation;LocalBusiness;65 Rue Pierre Henry L'Île-d'Yeu 85350 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c0c0c8f08450e0001526dc7/198x149.png;https://www.vacances-de-reve.net;02 51 51 53 18;;be.durand@wanadoo.fr
Vialala;vialala.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5d6e5d6468554d00016f8d3b/198x149.png;http://vialala.com;;;
Kuoni France;kuoni.fr;;;travel_vacation;LocalBusiness;Rue Dieumegard 22 Saint-Ouen 93400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c6808df9521140001cbf414/198x149.png;http://kuoni.fr;;;
Go Alpes;goalpes.com;;;travel_vacation;LocalBusiness;PL;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c703cc1966822000197fa5f/198x149.png;http://goalpes.com;;;
Paris Cheap Visit;www.parischeapvisit.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/51925e6800006400052be145/198x149.png;http://www.parischeapvisit.com;;;
Conciergerie Airbnb & Gestion location saisonnière;groupekbs.com;;;travel_vacation;LocalBusiness;6 rue Lakanal pantin 93500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/59c134100000ff0005ab8966/198x149.png;http://groupekbs.com;182025884;;contact@groupekbs.com
Giga Location;www.giga-location.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/551c3cc90000ff00057e72b4/198x149.png;http://www.giga-location.com;622340060;;erwan@giga-location.com
Pauline's Adventures;paulines-adventures.com;;;travel_vacation;LocalBusiness;1 rue Marcel Sembat Aulnay sous Bois 93600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/59d34b1d0000ff0005acaa39/198x149.png;http://paulines-adventures.com;781607291;;paulines.adventures@gmail.com
AM Driver;amdriver.eu;;;travel_vacation;LocalBusiness;09 Rue de L'Eglise EPINAY-SUR-SEINE 93800 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e065f3567d2090001bf5b5f/198x149.png;http://amdriver.eu;139338927;;contact@amdriver.eu
Fasttrackticket;fasttrackticket.fr;;;travel_vacation;LocalBusiness;FR;;http://fasttrackticket.fr;;;
Babeltrek;babeltrek.com;;;travel_vacation;LocalBusiness;47 rue du clos des noyers Maisons-Alfort 94700 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5de7cfb44e6581000162c848/198x149.png;http://babeltrek.com;;;service-client@babeltrek.com
Lesvillasdetisource;lesvillasdetisource.com;;;travel_vacation;LocalBusiness;1835 chemin de varin POINTE NOIRE 97116 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5764db9f0000ff0005914aee/198x149.png;http://lesvillasdetisource.com;690583697;;Lesvillasdetisource@gmail.com
Lakanavoyage;www.lakanavoyage.com;;;travel_vacation;LocalBusiness;FR;;http://www.lakanavoyage.com;;;
Brides Les-bains;brides-les-bains.com;;;travel_vacation;LocalBusiness;;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/50c653e600006400051f6f8f/198x149.png;http://brides-les-bains.com;;;
Parisguia;www.parisguia.net;;;travel_vacation;LocalBusiness;FR;;http://www.parisguia.net;;;
Discover Lozère;francetravelmakers.com;;;travel_vacation;LocalBusiness;13 Chemin Des Potiers Banassac 48500 FR;;http://francetravelmakers.com;07 66 70 79 20;;allisonperezgps@gmail.com 
Lappartement Marseille;www.lappartement-marseille.com;;;travel_vacation;LocalBusiness;FR;;http://www.lappartement-marseille.com;;;
Air Bleu Ulm;www.airbleu-ulm.fr;;;travel_vacation;LocalBusiness;Aéroport - route d'Angers Le Mans 72100 FR;;http://www.airbleu-ulm.fr;243855755;;dmorin@airbleu-ulm.fr
Aerobuynow;aerobuynow.com;;;travel_vacation;LocalBusiness;25 avenue de la Costa Monaco 98000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c65230c2f580300019a0799/198x149.png;http://aerobuynow.com;37797981019;;mathieu.pezin@aerobuynow.com
Guide francophone à Saint-Pétersbourg;anrisha-tours.com;;;travel_vacation;LocalBusiness;Italiyanskaya 23 Saint-Pétersbourg 191011 RU;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c9a68cd9bfecb0001ed5cb3/198x149.png;http://anrisha-tours.com;79216584812;;anrisha.tours@gmail.com
Eldoradovoyages;www.eldoradovoyages.com;;;travel_vacation;LocalBusiness;FR;;http://www.eldoradovoyages.com;;;
Camping au Soleil d'Oc;campingsoleildoc.com;;;travel_vacation;LocalBusiness;Escourbaniers Monceaux-Sur-Dordonge 19400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d7795fd93ad8b000136cf15/198x149.png;https://www.campingsoleildoc.com;05 55 28 84 84;;info@campingsoleildoc.com
Chambres d'hotes Villa colombier;chambres-hotes-colombier.com;;;travel_vacation;LocalBusiness;2 Rue du Général de Gaulle Pontgibaud 63230 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c883e11e271f70001babfa6/198x149.png;https://www.chambres-hotes-colombier.com;07 67 29 75 21;;info@chambres-hotes-colombier.com
Zip World;www.zip-world.com;;;travel_vacation;LocalBusiness;FR;;http://www.zip-world.com;;;
Paris Expat;paris-expat.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/51e60391000064000559a615/198x149.png;http://paris-expat.com;;;
Couchadou;couchadou.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5415ed0400006400057a525a/198x149.png;http://couchadou.com;;;
Thekiltedunicorn;fr.thekiltedunicorn.com;;;travel_vacation;LocalBusiness;139/10 Great Junction Street Edinburgh EH6 5JB GB;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e27077c23f1bd0001a8f267/198x149.png;http://fr.thekiltedunicorn.com;447796691826;;nico.caisso@gmail.com
Clairlune;www.clairlune.fr;;;travel_vacation;LocalBusiness;FR;;http://www.clairlune.fr;;;
Vicbilh;www.vicbilh.fr;;;travel_vacation;LocalBusiness;FR;;http://www.vicbilh.fr;;;
Drivigo 0648393834;drivigo.fr;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5dde4f14d5594d0001d70502/198x149.png;http://drivigo.fr;;;
MyBoutiqueHotel;myboutiquehotel.com;;;travel_vacation;LocalBusiness;London WC1V 7JH FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5db9665fe054e8000147163f/198x149.png;http://myboutiquehotel.com;;;
Yelloh! Village;yellohvillage.com;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/51988441000064000535bad7/198x149.png;http://www.yellohvillage.fr;;;
Maison à votre santé;www.maisonavotresante.fr;;;travel_vacation;LocalBusiness;FR;;http://www.maisonavotresante.fr;;;
Vplbtravel;www.vplbtravel.com;;;travel_vacation;LocalBusiness;FR;;http://www.vplbtravel.com;;;
Groix Online;groix.online;;;travel_vacation;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5d0ca527e7c9790001e22558/198x149.png;http://groix.online;;;
Anjou Tourisme;anjou-tourisme.com;;;travel_vacation;LocalBusiness;;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/506f198b00006400051cba12/198x149.png;http://anjou-tourisme.com;;;
Leslocationsdeserge;leslocationsdeserge.com;;;travel_vacation;LocalBusiness;FR;;http://leslocationsdeserge.com;;;
PLAYAYFIESTA;www.playayfiesta.com;;;travel_vacation;LocalBusiness;15 En Chaplerue METZ 57000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/540dbb7900006400057a32c0/198x149.png;http://www.playayfiesta.com;890710911;;contact@playayfiesta.com
Gites d'Armor;gitesdarmor.fr;;;travel_vacation;LocalBusiness;14 Les Fontaines Treguidel 22290 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c31e4a24a2d020001d41bbe/198x149.png;http://gitesdarmor.fr;650302647;;contact@gitesdarmor.fr
Domaine Villas Mandarine;www.calvi-location-villa.com;;;travel_vacation;LocalBusiness;Route de Pietra Maggiore Calvi 20260 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5a577e02465fa3000102a52f/198x149.png;http://www.calvi-location-villa.com;495444446;;info@villasmandarine.fr
Astrassadou;www.astrassadou.fr;;;travel_vacation;LocalBusiness;le bourg Rézentières 15170 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5bcd8c48b697a4000174979d/198x149.png;http://www.astrassadou.fr;33471201018;;auberge@astrassadou.fr
l'Agence BELLAVISTA;bellavista-villas.com;;;travel_vacation;LocalBusiness;Passage Turquetil 12 Paris 75011 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c362219377b450001363ac7/198x149.png;https://www.bellavista-villas.com;33142554192;;info@bellavista-villas.com
Gaïa Voyages;gaiavoyages.fr;;;travel_vacation;LocalBusiness;399 rue de Vaugirard Paris 75015 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5e8b88f0b4b45a0001a681fd/198x149.png;http://gaiavoyages.fr;490977832;;info@gaia-voyages.fr
Paris on the way;parisontheway.fr;;;travel_vacation;LocalBusiness;Paris 75017 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c9e1286c7d1190001144d73/198x149.png;http://parisontheway.fr;177183944;;contact@parisontheway.fr
Mon-vtc.fr;mon-vtc.fr;;;travel_vacation;LocalBusiness;6 av du maréchal Ney Marseille 13011 FR;;http://mon-vtc.fr;33610444224;;contact@mon-vtc.fr
